date,product,sales,optimal_discount_pct
2020-01-04,B008FWZGSG,5.264207085619283,0.0
2020-01-05,B008FWZGSG,3.5321028681499387,0.0
2020-01-06,B008FWZGSG,4.130865990252973,0.0
2020-01-07,B008FWZGSG,2.095211696166629,0.0
2020-01-08,B008FWZGSG,3.1885361271714343,0.0
2020-01-09,B008FWZGSG,3.8241928873916513,0.0
2020-01-10,B008FWZGSG,3.5828224241258355,0.0
2020-01-11,B008FWZGSG,2.880852536879463,0.0
2020-01-12,B008FWZGSG,1.1932707622797134,0.0
2020-01-13,B008FWZGSG,1.9912948522292373,0.0
2020-01-14,B008FWZGSG,6.693113784286624,0.0
2020-01-15,B008FWZGSG,7.70831299334231,0.0
2020-01-16,B008FWZGSG,6.950915738248184,0.0
2020-01-17,B008FWZGSG,4.863312661761015,0.0
2020-01-18,B008FWZGSG,3.4811842269755706,0.0
2020-01-19,B008FWZGSG,2.6381072249926563,0.0
2020-01-20,B008FWZGSG,1.9712227800307869,0.0
2020-01-21,B008FWZGSG,2.9406325579465338,0.0
2020-01-22,B008FWZGSG,7.029569934631495,0.0
2020-01-23,B008FWZGSG,4.492614477468156,0.0
2020-01-24,B008FWZGSG,4.467322338138251,0.0
2020-01-25,B008FWZGSG,3.69107446202763,0.0
2020-01-26,B008FWZGSG,4.616669432182042,0.0
2020-01-27,B008FWZGSG,4.077185659184241,0.0
2020-01-28,B008FWZGSG,3.3767973370705047,0.0
2020-01-29,B008FWZGSG,4.436547492756161,0.0
2020-01-30,B008FWZGSG,7.528431943162796,0.0
2020-01-31,B008FWZGSG,5.020489433954204,0.0
2020-02-01,B008FWZGSG,5.050677133149309,0.0
2020-02-02,B008FWZGSG,11.414117390618015,0.0
2020-02-03,B008FWZGSG,4.905669206033102,0.0
2020-02-04,B008FWZGSG,5.761498077711085,0.0
2020-02-05,B008FWZGSG,7.544916395025086,0.0
2020-02-06,B008FWZGSG,4.921745607259055,0.0
2020-02-07,B008FWZGSG,3.7036264035512505,0.0
2020-02-08,B008FWZGSG,1.727511580362417,0.0
2020-02-09,B008FWZGSG,6.727721356827934,0.0
2020-02-10,B008FWZGSG,2.4572423565645365,0.0
2020-02-11,B008FWZGSG,7.977272236955874,0.0
2020-02-12,B008FWZGSG,7.698361659351487,0.0
2020-02-13,B008FWZGSG,4.396685775391931,0.0
2020-02-14,B008FWZGSG,12.02512889274795,0.0
2020-02-15,B008FWZGSG,9.886814953582617,0.0
2020-02-16,B008FWZGSG,5.80967949539301,0.0
2020-02-17,B008FWZGSG,4.765887064690292,0.0
2020-02-18,B008FWZGSG,7.176545037853226,0.0
2020-02-19,B008FWZGSG,7.970665494919833,0.0
2020-02-20,B008FWZGSG,5.441262248575639,0.0
2020-02-21,B008FWZGSG,5.113863309844098,0.0
2020-02-22,B008FWZGSG,3.467331466305172,0.0
2020-02-23,B008FWZGSG,7.487735129993379,0.0
2020-02-24,B008FWZGSG,4.755493663157918,0.0
2020-02-25,B008FWZGSG,3.1501639530765067,0.0
2020-02-26,B008FWZGSG,4.714779520098276,0.0
2020-02-27,B008FWZGSG,5.798853252769554,0.0
2020-02-28,B008FWZGSG,2.495481467871784,0.0
2020-02-29,B008FWZGSG,1.868954520915134,0.0
2020-03-01,B008FWZGSG,11.901044359118853,0.0
2020-03-02,B008FWZGSG,7.243196701093588,0.0
2020-03-03,B008FWZGSG,6.491632986078101,0.0
2020-03-04,B008FWZGSG,9.156138225565025,0.0
2020-03-05,B008FWZGSG,5.968760947158989,0.0
2020-03-06,B008FWZGSG,6.8383506980893705,0.0
2020-03-07,B008FWZGSG,10.804125121285573,0.0
2020-03-08,B008FWZGSG,6.82189320835107,0.0
2020-03-09,B008FWZGSG,6.09781910031519,0.0
2020-03-10,B008FWZGSG,4.869301842920565,0.0
2020-03-11,B008FWZGSG,5.5552277204727005,0.0
2020-03-12,B008FWZGSG,5.213660612396776,0.0
2020-03-13,B008FWZGSG,7.57512260456585,0.0
2020-03-14,B008FWZGSG,6.3152552986509445,0.0
2020-03-15,B008FWZGSG,8.209434456440125,0.0
2020-03-16,B008FWZGSG,5.83207843002458,0.0
2020-03-17,B008FWZGSG,7.403024466740309,0.0
2020-03-18,B008FWZGSG,11.970389024842213,0.0
2020-03-19,B008FWZGSG,11.067431774497322,0.0
2020-03-20,B008FWZGSG,10.93022010330441,0.0
2020-03-21,B008FWZGSG,7.345303813533168,0.0
2020-03-22,B008FWZGSG,12.439081263835424,0.0
2020-03-23,B008FWZGSG,8.162545123030597,0.0
2020-03-24,B008FWZGSG,7.772787288352021,0.0
2020-03-25,B008FWZGSG,9.192754497878845,0.0
2020-03-26,B008FWZGSG,7.211662170036031,0.0
2020-03-27,B008FWZGSG,9.864061104694724,0.0
2020-03-28,B008FWZGSG,7.439959512669842,0.0
2020-03-29,B008FWZGSG,8.33192844497817,0.0
2020-03-30,B008FWZGSG,5.469649544824336,0.0
2020-01-01,B00C3GBCIS,8.419067012028957,0.0
2020-01-02,B00C3GBCIS,5.325711835427277,0.0
2020-01-03,B00C3GBCIS,14.860310780398132,0.0
2020-01-04,B00C3GBCIS,1.4295776061954548,0.0
2020-01-05,B00C3GBCIS,3.345690596322828,0.0
2020-01-06,B00C3GBCIS,1.7282506241496407,0.0
2020-01-07,B00C3GBCIS,5.1084553516553335,0.0
2020-01-08,B00C3GBCIS,15.80257660787095,0.0
2020-01-09,B00C3GBCIS,13.949883654851456,0.0
2020-01-10,B00C3GBCIS,6.051563562437022,0.0
2020-01-11,B00C3GBCIS,3.8483456533826574,0.0
2020-01-12,B00C3GBCIS,3.239514057032989,0.0
2020-01-13,B00C3GBCIS,2.314254979603747,0.0
2020-01-14,B00C3GBCIS,2.222341312495724,0.0
2020-01-15,B00C3GBCIS,5.920806404388289,0.0
2020-01-16,B00C3GBCIS,10.13533276851311,0.0
2020-01-17,B00C3GBCIS,4.770435315294836,0.0
2020-01-18,B00C3GBCIS,7.281355859756783,0.0
2020-01-19,B00C3GBCIS,1.7559079824407935,0.0
2020-01-20,B00C3GBCIS,3.145759162478307,0.0
2020-01-21,B00C3GBCIS,1.9986670670323416,0.0
2020-01-22,B00C3GBCIS,1.656940048282804,0.0
2020-01-23,B00C3GBCIS,1.6374994251938966,0.0
2020-01-24,B00C3GBCIS,2.674286304860165,0.0
2020-01-25,B00C3GBCIS,3.951276894009105,0.0
2020-01-26,B00C3GBCIS,6.485181782141993,0.0
2020-01-27,B00C3GBCIS,3.384932663911333,0.0
2020-01-28,B00C3GBCIS,3.28929704487981,0.0
2020-01-29,B00C3GBCIS,5.06341916598263,0.0
2020-01-30,B00C3GBCIS,5.618926847322854,0.0
2020-01-31,B00C3GBCIS,2.3933159528718946,0.0
2020-02-01,B00C3GBCIS,3.4293712571301778,0.0
2020-02-02,B00C3GBCIS,5.680122912826652,0.0
2020-02-03,B00C3GBCIS,2.4066222218014155,0.0
2020-02-04,B00C3GBCIS,0.7231605450563559,0.0
2020-02-05,B00C3GBCIS,4.778927601368194,0.0
2020-02-06,B00C3GBCIS,3.749196722092073,0.0
2020-02-07,B00C3GBCIS,1.2170123549962686,0.0
2020-02-08,B00C3GBCIS,1.7337058049988403,0.0
2020-02-09,B00C3GBCIS,7.318327537359393,0.0
2020-02-10,B00C3GBCIS,3.288493502750732,0.0
2020-02-11,B00C3GBCIS,8.810128269160094,0.0
2020-02-12,B00C3GBCIS,3.9390993420626064,0.0
2020-02-13,B00C3GBCIS,2.167354080553563,0.0
2020-02-14,B00C3GBCIS,6.34383180671911,0.0
2020-02-15,B00C3GBCIS,7.773405026202635,0.0
2020-02-16,B00C3GBCIS,3.205580601663109,0.0
2020-02-17,B00C3GBCIS,3.388926413581882,0.0
2020-02-18,B00C3GBCIS,1.6679538929384874,0.0
2020-02-19,B00C3GBCIS,3.203758422552508,0.0
2020-02-20,B00C3GBCIS,4.140305082559688,0.0
2020-02-21,B00C3GBCIS,3.4921403613204856,0.0
2020-02-22,B00C3GBCIS,2.530871341584425,0.0
2020-02-23,B00C3GBCIS,2.2691298913184177,0.0
2020-02-24,B00C3GBCIS,1.1916999957906158,0.0
2020-02-25,B00C3GBCIS,1.3846777663020604,0.0
2020-02-26,B00C3GBCIS,1.3764030696180196,0.0
2020-02-27,B00C3GBCIS,1.1325601083309416,0.0
2020-02-28,B00C3GBCIS,1.987291780644164,0.0
2020-02-29,B00C3GBCIS,1.9169749134632093,0.0
2020-03-01,B00C3GBCIS,6.2597623589224165,0.0
2020-03-02,B00C3GBCIS,4.351773691342966,0.0
2020-03-03,B00C3GBCIS,4.501339468839591,0.0
2020-03-04,B00C3GBCIS,5.080270909956264,0.0
2020-03-05,B00C3GBCIS,4.172742124256128,0.0
2020-03-06,B00C3GBCIS,6.561288191131424,0.0
2020-03-07,B00C3GBCIS,6.812756568530449,0.0
2020-03-08,B00C3GBCIS,3.589652041465771,0.0
2020-03-09,B00C3GBCIS,1.8327309330870143,0.0
2020-03-10,B00C3GBCIS,5.042588301759186,0.0
2020-03-11,B00C3GBCIS,3.513629496250412,0.0
2020-03-12,B00C3GBCIS,3.842587314241963,0.0
2020-03-13,B00C3GBCIS,5.012636387993294,0.0
2020-03-14,B00C3GBCIS,5.547098497743516,0.0
2020-03-15,B00C3GBCIS,7.271959132815324,0.0
2020-03-16,B00C3GBCIS,5.801920782849543,0.0
2020-03-17,B00C3GBCIS,5.644446276551483,0.0
2020-03-18,B00C3GBCIS,7.3462464651727375,0.0
2020-03-19,B00C3GBCIS,7.21502499879629,0.0
2020-03-20,B00C3GBCIS,6.270091827352376,0.0
2020-03-21,B00C3GBCIS,6.596084912336896,0.0
2020-03-22,B00C3GBCIS,12.394046713834229,0.0
2020-03-23,B00C3GBCIS,4.646593251937876,0.0
2020-03-24,B00C3GBCIS,5.294661834623773,0.0
2020-03-25,B00C3GBCIS,5.521581012056213,0.0
2020-03-26,B00C3GBCIS,5.743776606995387,0.0
2020-03-27,B00C3GBCIS,4.80909901946596,0.0
2020-03-28,B00C3GBCIS,3.034935696004912,0.0
2020-03-29,B00C3GBCIS,3.812660177201945,0.0
2020-03-30,B00C3GBCIS,1.2844362057081156,0.0
2020-01-01,B00J5DYCCA,1.1572854566281343,0.0
2020-01-02,B00J5DYCCA,1.210957082423334,0.0
2020-01-03,B00J5DYCCA,2.2921940078144174,0.0
2020-01-04,B00J5DYCCA,0.8881276197085243,0.0
2020-01-05,B00J5DYCCA,1.1130345698319446,0.0
2020-01-06,B00J5DYCCA,0.9373851101660138,0.0
2020-01-07,B00J5DYCCA,0.966361798668566,0.0
2020-01-08,B00J5DYCCA,4.67210480731182,0.0
2020-01-09,B00J5DYCCA,2.631206842949163,0.0
2020-01-10,B00J5DYCCA,3.320202659707332,0.0
2020-01-11,B00J5DYCCA,1.6406026536170877,0.0
2020-01-12,B00J5DYCCA,1.442141170556072,0.0
2020-01-13,B00J5DYCCA,0.4480474045486645,0.0
2020-01-14,B00J5DYCCA,2.8857737685687703,0.0
2020-01-15,B00J5DYCCA,1.8749321047539775,0.0
2020-01-16,B00J5DYCCA,3.059236281203792,0.0
2020-01-17,B00J5DYCCA,2.4200487477312063,0.0
2020-01-18,B00J5DYCCA,3.715466902250071,0.0
2020-01-19,B00J5DYCCA,1.3280908820564377,0.0
2020-01-20,B00J5DYCCA,1.133542486854958,0.0
2020-01-21,B00J5DYCCA,0.8299379944277864,0.0
2020-01-22,B00J5DYCCA,2.3549038563688343,0.0
2020-01-23,B00J5DYCCA,2.179253725755282,0.0
2020-01-24,B00J5DYCCA,2.031654783501532,0.0
2020-01-25,B00J5DYCCA,1.806469205698628,0.0
2020-01-26,B00J5DYCCA,3.027160636973865,0.0
2020-01-27,B00J5DYCCA,1.8283785908906596,0.0
2020-01-28,B00J5DYCCA,1.649270275769662,0.0
2020-01-29,B00J5DYCCA,1.1351557101128498,0.0
2020-01-30,B00J5DYCCA,1.9757282539840877,0.0
2020-01-31,B00J5DYCCA,1.779257026935681,0.0
2020-02-01,B00J5DYCCA,1.9842379642936747,0.0
2020-02-02,B00J5DYCCA,6.138493963218471,0.0
2020-02-03,B00J5DYCCA,1.260804348268939,0.0
2020-02-04,B00J5DYCCA,2.6076318918429933,0.0
2020-02-05,B00J5DYCCA,2.5135362904837177,0.0
2020-02-06,B00J5DYCCA,1.5810732959310962,0.0
2020-02-07,B00J5DYCCA,1.3250184860135696,0.0
2020-02-08,B00J5DYCCA,1.6893902435304673,0.0
2020-02-09,B00J5DYCCA,3.883318152405962,0.0
2020-02-10,B00J5DYCCA,1.822900944395185,0.0
2020-02-11,B00J5DYCCA,1.819805857532208,0.0
2020-02-12,B00J5DYCCA,2.7550195041427266,0.0
2020-02-13,B00J5DYCCA,2.4506661317804928,0.0
2020-02-14,B00J5DYCCA,7.022356495581817,0.0
2020-02-15,B00J5DYCCA,2.95519690832867,0.0
2020-02-16,B00J5DYCCA,2.083075259800797,0.0
2020-02-17,B00J5DYCCA,1.2385327112914328,0.0
2020-02-18,B00J5DYCCA,1.5626688845311576,0.0
2020-02-19,B00J5DYCCA,2.3430210948773205,0.0
2020-02-20,B00J5DYCCA,3.4511495442301188,0.0
2020-02-21,B00J5DYCCA,2.8298037180774656,0.0
2020-02-22,B00J5DYCCA,3.1939889712064877,0.0
2020-02-23,B00J5DYCCA,2.9437440138049444,0.0
2020-02-24,B00J5DYCCA,3.2697123419396887,0.0
2020-02-25,B00J5DYCCA,2.4495467129036954,0.0
2020-02-26,B00J5DYCCA,2.1699040256639206,0.0
2020-02-27,B00J5DYCCA,3.4493337822619257,0.0
2020-02-28,B00J5DYCCA,2.489731159796272,0.0
2020-02-29,B00J5DYCCA,1.4069852274890935,0.0
2020-03-01,B00J5DYCCA,4.276472983294596,0.0
2020-03-02,B00J5DYCCA,3.6677518150594817,0.0
2020-03-03,B00J5DYCCA,5.490636743832839,0.0
2020-03-04,B00J5DYCCA,4.847560493823528,0.0
2020-03-05,B00J5DYCCA,4.306660213188684,0.0
2020-03-06,B00J5DYCCA,6.059485215634958,0.0
2020-03-07,B00J5DYCCA,3.392975972688828,0.0
2020-03-08,B00J5DYCCA,3.0499239283031265,0.0
2020-03-09,B00J5DYCCA,2.3589287783148696,0.0
2020-03-10,B00J5DYCCA,1.9317236606605388,0.0
2020-03-11,B00J5DYCCA,2.8183023439421024,0.0
2020-03-12,B00J5DYCCA,5.092729003165784,0.0
2020-03-13,B00J5DYCCA,4.599086325593337,0.0
2020-03-14,B00J5DYCCA,2.4335881581494045,0.0
2020-03-15,B00J5DYCCA,3.2571436722637697,0.0
2020-03-16,B00J5DYCCA,2.012610674602656,0.0
2020-03-17,B00J5DYCCA,5.38562239072863,0.0
2020-03-18,B00J5DYCCA,6.1109976892104445,0.0
2020-03-19,B00J5DYCCA,4.853060967026688,0.0
2020-03-20,B00J5DYCCA,6.01968896202097,0.0
2020-03-21,B00J5DYCCA,4.884137546368977,0.0
2020-03-22,B00J5DYCCA,5.344583507652599,0.0
2020-03-23,B00J5DYCCA,4.680554326074457,0.0
2020-03-24,B00J5DYCCA,3.640296810098429,0.0
2020-03-25,B00J5DYCCA,2.9250237121293203,0.0
2020-03-26,B00J5DYCCA,4.307822792245598,0.0
2020-03-27,B00J5DYCCA,3.353932762428001,0.0
2020-03-28,B00J5DYCCA,2.929502088406062,0.0
2020-03-29,B00J5DYCCA,4.729867519270586,0.0
2020-03-30,B00J5DYCCA,1.9814348875938343,0.0
2020-01-01,B00KIDSU8S,0.8977991741144579,0.0
2020-01-02,B00KIDSU8S,1.829687523722334,0.0
2020-01-03,B00KIDSU8S,5.976664238813817,0.0
2020-01-04,B00KIDSU8S,1.9159723579011505,0.0
2020-01-05,B00KIDSU8S,6.472613930764145,0.0
2020-01-06,B00KIDSU8S,3.893026683865106,0.0
2020-01-07,B00KIDSU8S,3.06060730834307,0.0
2020-01-08,B00KIDSU8S,8.324242342702695,0.0
2020-01-09,B00KIDSU8S,5.7487909050497015,0.0
2020-01-10,B00KIDSU8S,6.594041093007025,0.0
2020-01-11,B00KIDSU8S,5.39970421742893,0.0
2020-01-12,B00KIDSU8S,3.764110940699656,0.0
2020-01-13,B00KIDSU8S,1.9165707838963373,0.0
2020-01-14,B00KIDSU8S,5.235933881184819,0.0
2020-01-15,B00KIDSU8S,3.622945214767499,0.0
2020-01-16,B00KIDSU8S,5.902260671859768,0.0
2020-01-17,B00KIDSU8S,3.093445551213381,0.0
2020-01-18,B00KIDSU8S,4.68286420386086,0.0
2020-01-19,B00KIDSU8S,6.590619031081999,0.0
2020-01-20,B00KIDSU8S,1.7312959212723704,0.0
2020-01-21,B00KIDSU8S,5.061229086949439,0.0
2020-01-22,B00KIDSU8S,4.656242872214659,0.0
2020-01-23,B00KIDSU8S,6.5784159735295145,0.0
2020-01-24,B00KIDSU8S,6.912273574318718,0.0
2020-01-25,B00KIDSU8S,7.578530729056089,0.0
2020-01-26,B00KIDSU8S,7.001189247723311,0.0
2020-01-27,B00KIDSU8S,5.563674873884056,0.0
2020-01-28,B00KIDSU8S,2.3945166316825484,0.0
2020-01-29,B00KIDSU8S,1.9230867473426003,0.0
2020-01-30,B00KIDSU8S,6.205965205377419,0.0
2020-01-31,B00KIDSU8S,4.819594894557039,0.0
2020-02-01,B00KIDSU8S,2.4921019446806336,0.0
2020-02-02,B00KIDSU8S,2.8842486673896746,0.0
2020-02-03,B00KIDSU8S,3.233749085468874,0.0
2020-02-04,B00KIDSU8S,1.6951012744199283,0.0
2020-02-05,B00KIDSU8S,2.7827269391347773,0.0
2020-02-06,B00KIDSU8S,1.97449828095949,0.0
2020-02-07,B00KIDSU8S,2.4754776803007323,0.0
2020-02-08,B00KIDSU8S,3.036747876381503,0.0
2020-02-09,B00KIDSU8S,2.5846368285772465,0.0
2020-02-10,B00KIDSU8S,1.461589869259861,0.0
2020-02-11,B00KIDSU8S,1.636575746134451,0.0
2020-02-12,B00KIDSU8S,2.9843450874979007,0.0
2020-02-13,B00KIDSU8S,1.987178980279874,0.0
2020-02-14,B00KIDSU8S,2.172483651490677,0.0
2020-02-15,B00KIDSU8S,1.9802633389841653,0.0
2020-02-16,B00KIDSU8S,2.9968750361971,0.0
2020-02-17,B00KIDSU8S,1.5947904833968,0.0
2020-02-18,B00KIDSU8S,1.6343019305029676,0.0
2020-02-19,B00KIDSU8S,2.9311277183529185,0.0
2020-02-20,B00KIDSU8S,1.2858080097285374,0.0
2020-02-21,B00KIDSU8S,2.6789385295696237,0.0
2020-02-22,B00KIDSU8S,0.9501017737961456,0.0
2020-02-23,B00KIDSU8S,1.48786923337426,0.0
2020-02-24,B00KIDSU8S,0.787580602872398,0.0
2020-02-25,B00KIDSU8S,1.1717429710457756,0.0
2020-02-26,B00KIDSU8S,1.8427387743237051,0.0
2020-02-27,B00KIDSU8S,1.757502581242959,0.0
2020-02-28,B00KIDSU8S,1.232148468778851,0.0
2020-02-29,B00KIDSU8S,1.5447186454411796,0.0
2020-03-01,B00KIDSU8S,3.1206681510445597,0.0
2020-03-02,B00KIDSU8S,1.9923867527204715,0.0
2020-03-03,B00KIDSU8S,4.480122473137627,0.0
2020-03-04,B00KIDSU8S,4.838507278540411,0.0
2020-03-05,B00KIDSU8S,4.624477952631926,0.0
2020-03-06,B00KIDSU8S,4.9045432990493145,0.0
2020-03-07,B00KIDSU8S,2.804701180795789,0.0
2020-03-08,B00KIDSU8S,3.157490895821383,0.0
2020-03-09,B00KIDSU8S,1.4036129208700288,0.0
2020-03-10,B00KIDSU8S,3.1896972164687263,0.0
2020-03-11,B00KIDSU8S,2.330332129317154,0.0
2020-03-12,B00KIDSU8S,3.4913430819124875,0.0
2020-03-13,B00KIDSU8S,3.6558659312385657,0.0
2020-03-14,B00KIDSU8S,3.63794427945694,0.0
2020-03-15,B00KIDSU8S,4.327246712494864,0.0
2020-03-16,B00KIDSU8S,2.3871844904674067,0.0
2020-03-17,B00KIDSU8S,1.3867671560225503,0.0
2020-03-18,B00KIDSU8S,3.763037186668161,0.0
2020-03-19,B00KIDSU8S,6.328218639798676,0.0
2020-03-20,B00KIDSU8S,3.939780672095112,0.0
2020-03-21,B00KIDSU8S,4.049370289321213,0.0
2020-03-22,B00KIDSU8S,6.752427914587152,0.0
2020-03-23,B00KIDSU8S,3.0881464317010847,0.0
2020-03-24,B00KIDSU8S,3.0649869309481708,0.0
2020-03-25,B00KIDSU8S,6.05850868124698,0.0
2020-03-26,B00KIDSU8S,6.159861027824722,0.0
2020-03-27,B00KIDSU8S,5.019592318415132,0.0
2020-03-28,B00KIDSU8S,4.702718190964499,0.0
2020-03-29,B00KIDSU8S,4.298896547743657,0.0
2020-03-30,B00KIDSU8S,0.9302971465476544,0.0
2020-01-01,B00KIE28X0,4.7431147495855726,0.0
2020-01-02,B00KIE28X0,3.3768705141386777,0.0
2020-01-03,B00KIE28X0,4.654177111129926,0.0
2020-01-04,B00KIE28X0,2.9855520297838862,0.0
2020-01-05,B00KIE28X0,7.6635749128983965,0.0
2020-01-06,B00KIE28X0,1.1397693891902043,0.0
2020-01-07,B00KIE28X0,2.25846644998946,0.0
2020-01-08,B00KIE28X0,5.77340344663409,0.0
2020-01-09,B00KIE28X0,4.676209596232462,0.0
2020-01-10,B00KIE28X0,4.3015919380611605,0.0
2020-01-11,B00KIE28X0,2.703038412297178,0.0
2020-01-12,B00KIE28X0,2.3487580893005053,0.0
2020-01-13,B00KIE28X0,1.7559912807648848,0.0
2020-01-14,B00KIE28X0,5.705707577800113,0.0
2020-01-15,B00KIE28X0,4.514196023622702,0.0
2020-01-16,B00KIE28X0,9.17206710352679,0.0
2020-01-17,B00KIE28X0,10.00915189624147,0.0
2020-01-18,B00KIE28X0,7.826593552331009,0.0
2020-01-19,B00KIE28X0,2.749159471249259,0.0
2020-01-20,B00KIE28X0,4.257934721046442,0.0
2020-01-21,B00KIE28X0,2.1328640643801,0.0
2020-01-22,B00KIE28X0,2.753253477476397,0.0
2020-01-23,B00KIE28X0,3.4589313233956926,0.0
2020-01-24,B00KIE28X0,4.748460222958914,0.0
2020-01-25,B00KIE28X0,2.697525286318734,0.0
2020-01-26,B00KIE28X0,2.880706302293233,0.0
2020-01-27,B00KIE28X0,1.8019472164044448,0.0
2020-01-28,B00KIE28X0,1.360761655061387,0.0
2020-01-29,B00KIE28X0,1.8813434439556591,0.0
